_id,fingerprint,doi,name,Ce,Sbet,calcination_temp,calcination_time,Dpore,Vtotal,calcination_flowing_gas,calcination_reactive_gas,synthesis_para,synthesis,description,particle_size_nm,crystallite_size_nm,phase_types,phase_flag,microscopy,morphology,image_path,pretreatment_temp,pretreatment_o2_vol%,pretreatment_time_h,osc,hierarchical,lattice_parameter_A,Zr,Cu,Ea_apparent,Ni,Pr,Sn,Hf,La,Mn,Fe,Co,Sm,Zn,Nd,Pm,Ag,Ru,Eu,Tb,Gd,Bi,Cr,Y,Ti,deposit,Sr,Sc,Yb,Nb,Al,Ga,Ho,Lu,single_phase_binary
6967aef55220ac46b014123a,826ce68c569771c471a3c3a1003a6b8da002f284,10.1016/j.surfcoat.2018.09.035,Ce0.8Cu0.2O2,0.8,32.0,550.0,4.0,11.0,0.0875,0.0,0.0,"The different mixed oxide catalysts were prepared by slightly modified two-steps solution combustion synthesis using Ce(NO3)3.6H2O and Cu(NO3)2.3H2O as oxidizers and citric acid (C6H8O7) as a fuel [23]. For the synthesis of CeO2, CuO and CexCux−1O2 mixed oxides, appropriate volumes of 0.5 M stock solutions of cerium nitrate, copper nitrate and citric acid, all dissolved in ultrapure deionized water, were mixed together. For the synthesis of CexCu1−xO2−δ, a suitable amount of copper nitrate was used to obtain catalysts with the general formula CexCu1−xO2−δ, where x = 0, 0.3, 0.5, 0.7, 0.8, 0.9, 1. For all catalysts, the amount of citric acid was chosen so that the mole ratio of the citric acid to the total metal ions is 1.5:1 (slight excess of citric acid). The reaction mixture of the metal nitrate precursors and the fuel were heated under stirring in a beaker placed in a sand-bath over a hotplate at 90 °C. The reaction mixture was left under heating and stirring till evaporation of excess water and formation of gel-like material. The gel-like material formed was then transferred to a muffle furnace pre-heated to 380 °C and was kept at this temperature for 4 h leading to combustion and formation of spongy solid product. The spongy solid product was calcined in static air at 550 °C for 4 h with heating rate of 5 °C/min. Finally, the resulting solid was ground to fine powder and used as is for characterization and catalytic testing.",solution combustion,pure,,12.83,Fluorite,single,True,sponge,SEM_500nm_6967aef55220ac46b014123a.png,0.0,0.0,0.0,,False,5.417,0.0,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6967aef85c48023e106c0406,13c0d8ca7688cccb70251537a136962934900fc9,10.1039/C5RA00557D,CPS,0.8,95.0,500.0,5.0,9.4,0.1893,0.0,0.0,"The optimized Ce0.80Hf0.12Sn0.08O2−δ (CHS), Ce0.80Zr0.12Sn0.08O2−δ (CZS), Ce0.80Pr0.12Sn0.08O2−δ (CPS), and Ce0.80La0.12Sn0.08O2−δ (CLS) (mol ratio based on oxides) ternary oxide solid solutions were synthesized by a coprecipitation method. In detail, the desired quantities (see Table S1, ESI†) of Ce(NO3)3·6H2O, SnCl4·5H2O, and other respective metal precursors such as HfCl4, ZrO(NO3)2·xH2O, Pr(NO3)3·6H2O, and La(NO3)3·6H2O were dissolved in distilled water separately and then mixed together for 1 h. Under constant stirring, aqueous ammonia solution was added dropwise to the mixture until the precipitation was complete, at which point the pH was approximately 9.0. The resulting suspensions were stirred for another 12 h, aged for 24 h and then vacuum filtered. Afterwards, the precipitates were washed thoroughly with distilled water and the obtained solids were dried at 373 K overnight and finally calcined at 773 K for 5 h. For comparison, the same synthesis route was employed for the preparation of CeO2.",co-precipitation,co-doped solid solutions undoped co-doping,,9.4,Fluorite,single,True,polyhedra,TEM_20nm_6967aef85c48023e106c0406.png,300.0,0.0,1.0,,False,0.5387,0.0,0.0,,0.0,0.12,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6967aef85c48023e106c0407,e2c0a64b13841ea418ffca1836c71c3370cd2f8c,10.1039/C5RA00557D,CHS,0.8,78.0,500.0,5.0,8.9,0.1454,0.0,0.0,"The optimized Ce0.80Hf0.12Sn0.08O2−δ (CHS), Ce0.80Zr0.12Sn0.08O2−δ (CZS), Ce0.80Pr0.12Sn0.08O2−δ (CPS), and Ce0.80La0.12Sn0.08O2−δ (CLS) (mol ratio based on oxides) ternary oxide solid solutions were synthesized by a coprecipitation method. In detail, the desired quantities (see Table S1, ESI†) of Ce(NO3)3·6H2O, SnCl4·5H2O, and other respective metal precursors such as HfCl4, ZrO(NO3)2·xH2O, Pr(NO3)3·6H2O, and La(NO3)3·6H2O were dissolved in distilled water separately and then mixed together for 1 h. Under constant stirring, aqueous ammonia solution was added dropwise to the mixture until the precipitation was complete, at which point the pH was approximately 9.0. The resulting suspensions were stirred for another 12 h, aged for 24 h and then vacuum filtered. Afterwards, the precipitates were washed thoroughly with distilled water and the obtained solids were dried at 373 K overnight and finally calcined at 773 K for 5 h. For comparison, the same synthesis route was employed for the preparation of CeO2.",co-precipitation,co-doped solid solutions undoped co-doping,,8.9,Fluorite,single,True,polyhedra,TEM_20nm_6967aef85c48023e106c0407.png,300.0,0.0,1.0,,False,0.5359,0.0,0.0,,0.0,0.0,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6967aef95c48023e106c0408,59e1f62cd1ee3f8b2308f25e305990c2977cef3c,10.1039/C5RA00557D,CZS,0.8,74.0,500.0,5.0,10.0,0.1452,0.0,0.0,"The optimized Ce0.80Hf0.12Sn0.08O2−δ (CHS), Ce0.80Zr0.12Sn0.08O2−δ (CZS), Ce0.80Pr0.12Sn0.08O2−δ (CPS), and Ce0.80La0.12Sn0.08O2−δ (CLS) (mol ratio based on oxides) ternary oxide solid solutions were synthesized by a coprecipitation method. In detail, the desired quantities (see Table S1, ESI†) of Ce(NO3)3·6H2O, SnCl4·5H2O, and other respective metal precursors such as HfCl4, ZrO(NO3)2·xH2O, Pr(NO3)3·6H2O, and La(NO3)3·6H2O were dissolved in distilled water separately and then mixed together for 1 h. Under constant stirring, aqueous ammonia solution was added dropwise to the mixture until the precipitation was complete, at which point the pH was approximately 9.0. The resulting suspensions were stirred for another 12 h, aged for 24 h and then vacuum filtered. Afterwards, the precipitates were washed thoroughly with distilled water and the obtained solids were dried at 373 K overnight and finally calcined at 773 K for 5 h. For comparison, the same synthesis route was employed for the preparation of CeO2.",co-precipitation,co-doped solid solutions undoped co-doping,,10.0,Fluorite,single,True,polyhedra,TEM_20nm_6967aef95c48023e106c0408.png,300.0,0.0,1.0,,False,0.5376,0.12,0.0,,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6967aef95c48023e106c0409,55aa029c038b683ddfcbed606a478427e95bc582,10.1039/C5RA00557D,CLS,0.8,85.0,500.0,5.0,6.3,0.1384,0.0,0.0,"The optimized Ce0.80Hf0.12Sn0.08O2−δ (CHS), Ce0.80Zr0.12Sn0.08O2−δ (CZS), Ce0.80Pr0.12Sn0.08O2−δ (CPS), and Ce0.80La0.12Sn0.08O2−δ (CLS) (mol ratio based on oxides) ternary oxide solid solutions were synthesized by a coprecipitation method. In detail, the desired quantities (see Table S1, ESI†) of Ce(NO3)3·6H2O, SnCl4·5H2O, and other respective metal precursors such as HfCl4, ZrO(NO3)2·xH2O, Pr(NO3)3·6H2O, and La(NO3)3·6H2O were dissolved in distilled water separately and then mixed together for 1 h. Under constant stirring, aqueous ammonia solution was added dropwise to the mixture until the precipitation was complete, at which point the pH was approximately 9.0. The resulting suspensions were stirred for another 12 h, aged for 24 h and then vacuum filtered. Afterwards, the precipitates were washed thoroughly with distilled water and the obtained solids were dried at 373 K overnight and finally calcined at 773 K for 5 h. For comparison, the same synthesis route was employed for the preparation of CeO2.",co-precipitation,co-doped solid solutions undoped co-doping,,6.3,Fluorite,single,True,polyhedra,TEM_20nm_6967aef95c48023e106c0409.png,300.0,0.0,1.0,,False,0.5427,0.0,0.0,,0.0,0.0,0.08,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6967aef95220ac46b014123d,f82579aa70550997150559d2cd4c7f773c5ba472,10.1039/C5RA00557D,CeO2,1.0,41.0,500.0,5.0,11.5,0.0,0.0,0.0,"The optimized Ce0.80Hf0.12Sn0.08O2−δ (CHS), Ce0.80Zr0.12Sn0.08O2−δ (CZS), Ce0.80Pr0.12Sn0.08O2−δ (CPS), and Ce0.80La0.12Sn0.08O2−δ (CLS) (mol ratio based on oxides) ternary oxide solid solutions were synthesized by a coprecipitation method. In detail, the desired quantities (see Table S1, ESI†) of Ce(NO3)3·6H2O, SnCl4·5H2O, and other respective metal precursors such as HfCl4, ZrO(NO3)2·xH2O, Pr(NO3)3·6H2O, and La(NO3)3·6H2O were dissolved in distilled water separately and then mixed together for 1 h. Under constant stirring, aqueous ammonia solution was added dropwise to the mixture until the precipitation was complete, at which point the pH was approximately 9.0. The resulting suspensions were stirred for another 12 h, aged for 24 h and then vacuum filtered. Afterwards, the precipitates were washed thoroughly with distilled water and the obtained solids were dried at 373 K overnight and finally calcined at 773 K for 5 h. For comparison, the same synthesis route was employed for the preparation of CeO2.",co-precipitation,co-doped solid solutions undoped co-doping,,11.5,Fluorite,single,,,,300.0,0.0,1.0,,False,0.54,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6967af0c5c48023e106c0420,92a49eac657875a560501c4d0a9b7b5949f84d9c,10.1016/j.apcatb.2016.03.030,Mn1Ce1,0.5,105.4,400.0,6.0,0.0,0.0,0.0,0.0,"MnOx-CeO2 catalysts with different Mn/Ce mole ratios (0.33–2) were prepared by a redox co-precipitation method [34]. The KMnO4 precursor dissolved in deionized water, in a 10% stoichiometric excess, was titrated with a solution of Ce(NO3)3 and Mn(NO3)2 at 60 °C under vigorous stirring, keeping pH = 8.0 ± 0.3 using a 0.2 M KOH solution. After titration, the solid was digested for 30 min at 60 °C and then filtered, repeatedly washed with hot distilled water, and dried overnight at 100 °C. Aliquots of the dried samples were further calcined in air at 400 °C (6 h).  N2 adsorption and desorption isotherms were collected on an Autosorb-6 at −198 °C.",redox coprecipitation,composite amorphous solid solution interface,5.0,,Fluorite & amorphous MnOy,multi,True,polyhedra,TEM_100nm_6967af0c5c48023e106c0420,0.0,0.0,0.0,220 umol O2 g-1,False,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6967af0c5220ac46b014124a,f963c1adf94cec2d0d4653335ca1f2be9cb3d460,10.1016/j.apcatb.2016.03.030,Mn0.75Ce1,0.5714285714285714,94.4,400.0,6.0,0.0,0.0,0.0,0.0,"MnOx-CeO2 catalysts with different Mn/Ce mole ratios (0.33–2) were prepared by a redox co-precipitation method [34]. The KMnO4 precursor dissolved in deionized water, in a 10% stoichiometric excess, was titrated with a solution of Ce(NO3)3 and Mn(NO3)2 at 60 °C under vigorous stirring, keeping pH = 8.0 ± 0.3 using a 0.2 M KOH solution. After titration, the solid was digested for 30 min at 60 °C and then filtered, repeatedly washed with hot distilled water, and dried overnight at 100 °C. Aliquots of the dried samples were further calcined in air at 400 °C (6 h).  N2 adsorption and desorption isotherms were collected on an Autosorb-6 at −198 °C.",redox coprecipitation,composite amorphous solid solution interface,7.0,,Fluorite & amorphous MnOy,multi,,,,0.0,0.0,0.0,200 umol O2 g-1,False,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6967af0d5220ac46b014124d,b97fe25746b5d041eac8005ad26bc0adae0a16b5,10.1016/j.apcatb.2016.03.030,Mn0.33Ce1,0.7518796992481203,77.9,400.0,6.0,0.0,0.0,0.0,0.0,"MnOx-CeO2 catalysts with different Mn/Ce mole ratios (0.33–2) were prepared by a redox co-precipitation method [34]. The KMnO4 precursor dissolved in deionized water, in a 10% stoichiometric excess, was titrated with a solution of Ce(NO3)3 and Mn(NO3)2 at 60 °C under vigorous stirring, keeping pH = 8.0 ± 0.3 using a 0.2 M KOH solution. After titration, the solid was digested for 30 min at 60 °C and then filtered, repeatedly washed with hot distilled water, and dried overnight at 100 °C. Aliquots of the dried samples were further calcined in air at 400 °C (6 h).  N2 adsorption and desorption isotherms were collected on an Autosorb-6 at −198 °C.",redox coprecipitation,composite amorphous solid solution interface,10.8,,Fluorite,single,,,,0.0,0.0,0.0,150 umol O2 g-1,False,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.24812030075187969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6967af149890fdd35aa2c55e,9fa7a9e1bfcecd6ea3297bab0e66116fa7904a31,10.1016/j.cattod.2011.09.019,Meso-CeO2,1.0,150.0,450.0,3.0,0.0,0.68,0.0,0.0,"The various meso-MO x materials such as CeO2, Mn2O3, Co3O4, SnO2 and TiO2 were synthesized by the nano-replication method. Typically, the KIT-6 template was heated at 373K for 1h. Then, each precursor (Ce(NO3)·6H2O, Mn(NO3)2·6H2O, CO(NO3)2·6H2O, SnCl2·6H2O, and Ti(OCH(CH3)2)4) was dissolved in distilled water, and impregnated into the silica template (see Table S1 about the detailed amounts of each precursor solution). Subsequently, the composites were put in an oven at 80°C overnight for the spontaneous infiltration of the precursor into the mesopores of the silica template. The each composite was heated at 450°C, 550°C, 550°C, 700°C and 450°C, respectively, under static air conditions for 3h. After the heat treatment, the silica template was removed using 2M NaOH solution 2 times. Finally, the meso-MO x materials thus obtained were washed with distilled water and acetone several times and dried at room temperature.",silica nanocasting (KIT-6),mesoporous,,,Fluorite,single,True,mesoporous,SEM_100nm_6967af149890fdd35aa2c55e.png,150.0,0.0,1.0,150 umol O2 g-1,True,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6967af159890fdd35aa2c562,20f3bd5a9fc1de959431b631d8bab922b9eff674,10.1016/j.apsusc.2011.03.124,CeO2,1.0,72.0,500.0,3.0,3.3,0.075,0.0,0.0,"Nanosized copper cerium bimetal oxides were prepared by a hydrothermal method. In a typical synthesis, 1.6mmol of copper (II) nitrate trihydrate (Cu(NO3)2·3H2O) and 6.4mmol of cerium (III) nitrate hexahydrate (Ce(NO3)3·6H2O) were dissolved in 20mL of deionized water. In all cases, the concentrations of the total metal ions (i.e., [Cu(II)]+[Ce(III)]) were kept constant at 0.4M. 14.4mmol of NaOH solution (0.15M) was added into the above solution under vigorous stirring. After stirring for 10min, the obtained precipitate was collected by centrifugation and rinsed with distilled water for removing the excess metal ions by vacuum filtration. Then it was dispersed into 80mL deionized water and transferred into a 100mL PTFE autoclave. Subsequently, the autoclave was placed in an oven and maintained at 120°C for 5h. After the autoclave was cooled to ambient temperature naturally, the precipitate was dried at 80°C for 12h and then calcined at 500°C for 3h in air. The product was named as Ce0.80Cu0.20O2. For comparison, the percent of Cu doping content was varied from 0 to 25mol% and the calcination temperature was also varied from 300 to 600°C.",hydrothermal,nanocomposite nanocomposites,11.0,,Fluorite,single,True,polyhedra,TEM_50nm_6967af159890fdd35aa2c562.png,0.0,0.0,0.0,,False,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6967af159890fdd35aa2c563,a781775286603e50a6ca8e1e03c38bc705a5e095,10.1016/j.apsusc.2011.03.124,Ce0.80Cu0.20O2,0.8,130.0,500.0,3.0,6.4,0.252,0.0,0.0,"Nanosized copper cerium bimetal oxides were prepared by a hydrothermal method. In a typical synthesis, 1.6mmol of copper (II) nitrate trihydrate (Cu(NO3)2·3H2O) and 6.4mmol of cerium (III) nitrate hexahydrate (Ce(NO3)3·6H2O) were dissolved in 20mL of deionized water. In all cases, the concentrations of the total metal ions (i.e., [Cu(II)]+[Ce(III)]) were kept constant at 0.4M. 14.4mmol of NaOH solution (0.15M) was added into the above solution under vigorous stirring. After stirring for 10min, the obtained precipitate was collected by centrifugation and rinsed with distilled water for removing the excess metal ions by vacuum filtration. Then it was dispersed into 80mL deionized water and transferred into a 100mL PTFE autoclave. Subsequently, the autoclave was placed in an oven and maintained at 120°C for 5h. After the autoclave was cooled to ambient temperature naturally, the precipitate was dried at 80°C for 12h and then calcined at 500°C for 3h in air. The product was named as Ce0.80Cu0.20O2. For comparison, the percent of Cu doping content was varied from 0 to 25mol% and the calcination temperature was also varied from 300 to 600°C.",hydrothermal,nanocomposite nanocomposites,5.0,,Fluorite & CuO,multi,True,polyhedra,TEM_50nm_6967af159890fdd35aa2c563.png,0.0,0.0,0.0,,False,,0.0,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6967af169890fdd35aa2c564,ed5dce562b0be70ab81dc4b61d1ce06040d40a3a,10.1016/j.apsusc.2011.03.124,Ce0.80Cu0.20O2,0.8,117.0,300.0,3.0,7.8,0.246,0.0,0.0,"Nanosized copper cerium bimetal oxides were prepared by a hydrothermal method. In a typical synthesis, 1.6mmol of copper (II) nitrate trihydrate (Cu(NO3)2·3H2O) and 6.4mmol of cerium (III) nitrate hexahydrate (Ce(NO3)3·6H2O) were dissolved in 20mL of deionized water. In all cases, the concentrations of the total metal ions (i.e., [Cu(II)]+[Ce(III)]) were kept constant at 0.4M. 14.4mmol of NaOH solution (0.15M) was added into the above solution under vigorous stirring. After stirring for 10min, the obtained precipitate was collected by centrifugation and rinsed with distilled water for removing the excess metal ions by vacuum filtration. Then it was dispersed into 80mL deionized water and transferred into a 100mL PTFE autoclave. Subsequently, the autoclave was placed in an oven and maintained at 120°C for 5h. After the autoclave was cooled to ambient temperature naturally, the precipitate was dried at 80°C for 12h and then calcined at 500°C for 3h in air. The product was named as Ce0.80Cu0.20O2. For comparison, the percent of Cu doping content was varied from 0 to 25mol% and the calcination temperature was also varied from 300 to 600°C.",hydrothermal,nanocomposite nanocomposites,3.0,,Fluorite,single,True,polyhedra,TEM_50nm_6967af169890fdd35aa2c564.png,0.0,0.0,0.0,,False,,0.0,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6967af169890fdd35aa2c565,651adff8b304e1bbd9877443650735db22dea571,10.1016/j.apsusc.2011.03.124,Ce0.80Cu0.20O2,0.8,104.0,600.0,3.0,6.9,0.207,0.0,0.0,"Nanosized copper cerium bimetal oxides were prepared by a hydrothermal method. In a typical synthesis, 1.6mmol of copper (II) nitrate trihydrate (Cu(NO3)2·3H2O) and 6.4mmol of cerium (III) nitrate hexahydrate (Ce(NO3)3·6H2O) were dissolved in 20mL of deionized water. In all cases, the concentrations of the total metal ions (i.e., [Cu(II)]+[Ce(III)]) were kept constant at 0.4M. 14.4mmol of NaOH solution (0.15M) was added into the above solution under vigorous stirring. After stirring for 10min, the obtained precipitate was collected by centrifugation and rinsed with distilled water for removing the excess metal ions by vacuum filtration. Then it was dispersed into 80mL deionized water and transferred into a 100mL PTFE autoclave. Subsequently, the autoclave was placed in an oven and maintained at 120°C for 5h. After the autoclave was cooled to ambient temperature naturally, the precipitate was dried at 80°C for 12h and then calcined at 500°C for 3h in air. The product was named as Ce0.80Cu0.20O2. For comparison, the percent of Cu doping content was varied from 0 to 25mol% and the calcination temperature was also varied from 300 to 600°C.",hydrothermal,nanocomposite nanocomposites,,,Fluorite & CuO,multi,True,polyhedra,TEM_50nm_6967af169890fdd35aa2c565.png,0.0,0.0,0.0,,False,,0.0,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6967af165220ac46b0141252,5f6760a57e1b6f3d4e843d4eab13b76c27a68d2f,10.1016/j.apsusc.2011.03.124,Ce0.75Cu0.25O2,0.75,95.0,500.0,3.0,4.8,0.133,0.0,0.0,"Nanosized copper cerium bimetal oxides were prepared by a hydrothermal method. In a typical synthesis, 1.6mmol of copper (II) nitrate trihydrate (Cu(NO3)2·3H2O) and 6.4mmol of cerium (III) nitrate hexahydrate (Ce(NO3)3·6H2O) were dissolved in 20mL of deionized water. In all cases, the concentrations of the total metal ions (i.e., [Cu(II)]+[Ce(III)]) were kept constant at 0.4M. 14.4mmol of NaOH solution (0.15M) was added into the above solution under vigorous stirring. After stirring for 10min, the obtained precipitate was collected by centrifugation and rinsed with distilled water for removing the excess metal ions by vacuum filtration. Then it was dispersed into 80mL deionized water and transferred into a 100mL PTFE autoclave. Subsequently, the autoclave was placed in an oven and maintained at 120°C for 5h. After the autoclave was cooled to ambient temperature naturally, the precipitate was dried at 80°C for 12h and then calcined at 500°C for 3h in air. The product was named as Ce0.80Cu0.20O2. For comparison, the percent of Cu doping content was varied from 0 to 25mol% and the calcination temperature was also varied from 300 to 600°C.",hydrothermal,nanocomposite nanocomposites,,,Fluorite & CuO,multi,True,polyhedra,TEM_50nm_6967af165220ac46b0141252.png,0.0,0.0,0.0,,False,,0.0,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6967af265c48023e106c0449,a62e93746aaf7418fc2f3796f6f74ae663716ea4,10.1016/S1002-0721(09)60192-7,CeO2-CuO,0.9,44.2,600.0,4.0,0.0,0.0,0.0,0.0,"The CeO2-MOx (M=Cu, Mn, Fe, Co, and Ni) materials were prepared by a citric acid complexation-combustion method[14]. Ce(NO3)3·6H2O and Cu(NO3)2·2H2O (or Co(NO3)2·6H2O, Mn(NO3)2·6H2O, Fe(NO3)3·6H2O and Ni(NO3)2·9H2O) were dissolved in de-ionized water with M/Ce=1/9 (molar ratio). Citric acid (Citric acid/M=1.2) was added in the nitrate salts aqueous solution. The synthesis solution was stirred at 70 °C till this solution was changed into gel. Once the gel formed, this gel was quickly elevated to 150 °C, resulting in the gel foam and sparks formation. After the sparks were extinguished, a solid product was obtained. Then the obtained powder was calcined at 600 °C for 4 h in air and ground into 40–60 mesh.",sol-gel citrate,solid solutions,,8.0,Fluorite,single,False,,,0.0,0.0,0.0,,False,5.376,0.0,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6967af275220ac46b0141261,1b964c1c7ca1c6d732700afb64748d12225153ed,10.1016/S1002-0721(09)60192-7,CeO2-MnOx,0.9,54.5,600.0,4.0,0.0,0.0,0.0,0.0,"The CeO2-MOx (M=Cu, Mn, Fe, Co, and Ni) materials were prepared by a citric acid complexation-combustion method[14]. Ce(NO3)3·6H2O and Cu(NO3)2·2H2O (or Co(NO3)2·6H2O, Mn(NO3)2·6H2O, Fe(NO3)3·6H2O and Ni(NO3)2·9H2O) were dissolved in de-ionized water with M/Ce=1/9 (molar ratio). Citric acid (Citric acid/M=1.2) was added in the nitrate salts aqueous solution. The synthesis solution was stirred at 70 °C till this solution was changed into gel. Once the gel formed, this gel was quickly elevated to 150 °C, resulting in the gel foam and sparks formation. After the sparks were extinguished, a solid product was obtained. Then the obtained powder was calcined at 600 °C for 4 h in air and ground into 40–60 mesh.",sol-gel citrate,solid solutions,,4.9,Fluorite,single,False,,,0.0,0.0,0.0,,False,5.365,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6967af285c48023e106c044a,a984089fc22973395d9667973d42d2c18792d197,10.1016/S1002-0721(09)60192-7,CeO2-FeOx,0.9,45.7,600.0,4.0,0.0,0.0,0.0,0.0,"The CeO2-MOx (M=Cu, Mn, Fe, Co, and Ni) materials were prepared by a citric acid complexation-combustion method[14]. Ce(NO3)3·6H2O and Cu(NO3)2·2H2O (or Co(NO3)2·6H2O, Mn(NO3)2·6H2O, Fe(NO3)3·6H2O and Ni(NO3)2·9H2O) were dissolved in de-ionized water with M/Ce=1/9 (molar ratio). Citric acid (Citric acid/M=1.2) was added in the nitrate salts aqueous solution. The synthesis solution was stirred at 70 °C till this solution was changed into gel. Once the gel formed, this gel was quickly elevated to 150 °C, resulting in the gel foam and sparks formation. After the sparks were extinguished, a solid product was obtained. Then the obtained powder was calcined at 600 °C for 4 h in air and ground into 40–60 mesh.",sol-gel citrate,solid solutions,,4.7,Fluorite,single,False,,,0.0,0.0,0.0,,False,5.357,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6967af285c48023e106c044b,03e677b7049ce9c3532a94499caa5074b481ae5b,10.1016/S1002-0721(09)60192-7,CeO2-NiOx,0.9,30.1,600.0,4.0,0.0,0.0,0.0,0.0,"The CeO2-MOx (M=Cu, Mn, Fe, Co, and Ni) materials were prepared by a citric acid complexation-combustion method[14]. Ce(NO3)3·6H2O and Cu(NO3)2·2H2O (or Co(NO3)2·6H2O, Mn(NO3)2·6H2O, Fe(NO3)3·6H2O and Ni(NO3)2·9H2O) were dissolved in de-ionized water with M/Ce=1/9 (molar ratio). Citric acid (Citric acid/M=1.2) was added in the nitrate salts aqueous solution. The synthesis solution was stirred at 70 °C till this solution was changed into gel. Once the gel formed, this gel was quickly elevated to 150 °C, resulting in the gel foam and sparks formation. After the sparks were extinguished, a solid product was obtained. Then the obtained powder was calcined at 600 °C for 4 h in air and ground into 40–60 mesh.",sol-gel citrate,solid solutions,,8.5,Fluorite,single,False,,,0.0,0.0,0.0,,False,5.372,0.0,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
